timestamp_ns,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
154303665568,2.2541,-6.62339,-7.43296,1.47376,-0.61953,-3.77964
154306150568,2.20471,-6.84611,-7.60488,2.68972,-4.90835,-3.61364
154308635568,1.9941,-6.86579,-7.47594,2.09034,-2.37843,-3.3917
154311120568,1.76057,-6.74492,-7.0103,-0.0201686,1.65365,-3.8093
154313605568,1.57224,-6.51837,-6.50885,-2.33807,0.829676,-5.37788
154316090568,1.54009,-6.25145,-6.24857,-4.16386,-4.20123,-6.24197
154318575568,1.87179,-6.02237,-6.22708,-7.97853,-8.95111,-5.97273
154321060568,2.26512,-5.94523,-6.66167,-12.2719,-7.81137,-2.31393
154323545568,2.55255,-5.78851,-7.45206,-12.0142,-4.42817,2.73051
154326030568,2.49588,-5.60571,-8.71047,-7.9326,-3.02533,4.01599
154328515568,2.07788,-5.48062,-10.3199,-0.526261,0.38053,2.2583
154331000568,1.58223,-5.03913,-11.6332,10.4847,3.42866,-0.104449
154333485568,1.30793,-5.02164,-12.2397,15.805,0.18498,-1.43784
154335970568,1.39779,-5.02263,-11.4828,17.1273,-4.83956,-2.48536
154338455568,1.7974,-5.26488,-9.48175,13.5696,-6.34117,-1.28636
154340940568,2.25151,-5.77359,-6.82882,2.7029,-4.41151,2.49978
154343425568,2.73741,-6.06467,-4.3526,-9.27209,-2.36951,6.00442
154345910568,3.16962,-6.52381,-3.27567,-15.2302,-1.64503,8.34502
154348395568,3.56882,-6.71636,-3.96577,-15.9077,-1.1356,10.1872
154350880568,3.93402,-6.91678,-6.19604,-9.49905,-2.68697,13.5324
154353365568,4.07013,-6.77684,-8.99701,1.08229,-4.06003,15.5851
154355850568,3.86463,-6.43877,-11.1771,8.8361,-3.3518,15.6893
154358335568,3.31433,-5.85953,-11.9914,10.3517,-2.37621,15.9812
154360820568,2.55768,-5.22812,-11.4398,5.32276,-0.548758,16.4615
154363305568,1.85795,-4.94429,-10.2435,0.367936,0.0417243,16.9046
154365790568,1.40694,-4.82403,-9.15939,-1.4846,-0.631027,17.1863
154368275568,1.28365,-5.20525,-8.79643,1.81411,-0.528766,16.7326
154370760568,1.54222,-5.49996,-8.97791,7.12594,-0.742574,16.053
154373245568,2.09523,-5.89316,-9.35519,10.0766,-2.22726,16.5241
154375730568,2.73318,-6.07746,-9.49847,9.22307,-2.68439,19.4175
154378215568,3.17879,-6.16419,-9.32176,7.56299,-0.861732,22.5597
154380700568,3.20103,-6.24258,-8.94209,6.14662,-1.07105,24.0581
154383185568,2.73866,-6.22522,-8.54809,3.76876,-3.5182,25.2014
154385670568,1.90727,-6.21076,-8.38094,1.78186,-2.7989,25.309
154388155568,1.06758,-6.13679,-8.50511,4.672,2.59872,23.281
154390640568,0.544175,-5.79341,-8.91105,10.0478,5.76787,20.8079
154393125568,0.427615,-5.55886,-9.56294,13.9397,2.29647,18.3411
154395610568,0.79445,-5.15986,-9.94261,12.5715,-6.44585,18.033
154398095568,1.448,-5.15294,-9.82799,9.82271,-11.3799,20.549
154400580568,1.83495,-5.36935,-9.33132,7.89613,-4.76509,24.1116
154403065568,1.99593,-5.62233,-8.46213,9.85005,1.12527,26.7668
154405550568,1.68056,-5.98475,-7.83651,11.2471,2.50606,26.1828
154408035568,1.209,-5.86729,-7.52847,11.1239,4.06232,24.0739
154410520568,0.83901,-5.75798,-7.52608,13.3093,2.51639,22.5716
154413005568,0.650213,-5.48854,-7.47355,14.0939,-2.94998,22.0005
154415490568,0.557852,-5.24872,-7.08672,13.9005,-7.03738,21.9433
154417975568,0.423247,-5.11207,-6.31066,8.08107,-6.4849,21.7735
154420460568,0.278695,-4.84904,-5.44147,1.50662,-2.69085,21.4958
154422945568,0.1373,-4.28533,-5.31014,-2.47321,-0.102249,20.6896
154425430568,0.16332,-3.36855,-6.37035,-3.09824,-3.61052,21.4488
154427915568,0.2489,-2.44392,-8.51944,8.77231,-9.04353,21.3102
154430400568,0.285221,-1.95922,-10.8715,28.6218,-11.0305,18.8748
154432885568,0.140701,-1.9256,-11.6834,39.0148,-10.727,19.3935
154435370568,-0.220254,-2.45089,-10.4465,42.6118,-5.76696,19.9403
154437855568,-0.665633,-3.31842,-7.33028,37.2948,1.95052,17.7622
154440340568,-1.167,-2.78311,-3.40223,31.915,3.53057,17.3606
154442825568,-2.03965,-3.79524,-0.844819,9.64405,-8.79147,16.0563
154445310568,-2.78239,-3.36633,0.919818,5.55336,-25.5255,10.5625
154447795568,-3.43694,-3.33734,1.59797,8.82822,-29.6912,2.97384
154450280568,-3.55417,-3.1743,1.66006,-1.34808,-20.598,-0.903133
154452765568,-3.07896,-2.72129,1.05593,-15.4941,-15.1587,-1.11766
154455250568,-2.72977,-3.93155,-0.780346,-21.4046,-21.6067,6.10975
154457735568,-3.41853,-4.51944,-3.82011,-20.4913,-28.0133,14.6994
154460220568,-5.78809,-6.47761,-7.8962,-32.0114,-19.7028,15.8571
154462705568,-9.60258,-7.07921,-12.8988,-20.4362,11.734,6.92873
154465190568,-13.108,-7.19191,-18.1736,-0.0854222,32.3005,-5.22435
154467675568,-14.8367,-7.28638,-22.5148,16.42,28.4331,-10.8472
154470160568,-13.9796,-7.24112,-24.7785,23.4898,22.909,-10.0313
154472645568,-11.032,-8.01298,-23.5845,20.6185,19.2917,-4.87655
154475130568,-7.9598,-8.119,-19.1574,9.64059,20.3838,-0.975579
154477615568,-5.67364,-8.61543,-12.8869,7.72014,24.8623,-3.65738
154480100568,-4.47149,-7.88368,-6.54228,-1.30175,30.5289,-13.0201
154482585568,-3.85427,-6.16515,-1.84295,-13.271,32.1503,-18.5624
154485070568,-3.05665,-4.66881,0.303747,-26.7206,18.347,-18.8589
154487555568,-1.96335,-3.20688,-0.266954,-33.0949,2.24701,-20.1042
154490040568,-0.642663,-3.03333,-2.65721,-31.414,-7.56705,-21.904
154492525568,0.59801,-1.85844,-5.31491,-19.2593,-12.7368,-24.6096
154495010568,1.23225,-3.05531,-8.49795,-19.3857,-14.8214,-29.0701
154497495568,1.3907,-1.93866,-10.3844,-32.4658,-24.6747,-19.6291
154499980568,0.857739,-3.28792,-11.9031,-8.84445,-15.9959,-16.9437
154502465568,0.103617,-3.50162,-12.5,1.25708,3.52522,-23.0245
154504950568,-0.370285,-4.28645,-12.2015,-2.05831,1.16423,-16.3233
154507435568,-0.612755,-4.50697,-11.3204,-7.32044,-8.39231,-11.1662
154509920568,-0.551535,-4.76616,-10.5658,-17.6428,-12.7842,-10.8927
154512405568,-0.558219,-6.04319,-10.1193,-21.3911,-14.5454,-7.67031
154514890568,-0.878138,-6.81632,-10.105,-18.3973,-11.2488,-3.78154
154517375568,-1.38244,-8.37505,-10.5109,-11.6891,-2.05638,-0.549079
154519860568,-2.0781,-8.19642,-10.8261,-10.5871,8.56699,0.55469
154522345568,-3.60174,-7.79574,-11.7693,-13.7177,7.51263,-0.115137
154524830568,-4.66431,-5.89413,-11.6858,-12.7951,-13.4819,-8.61502
154527315568,-5.84639,-4.50741,-11.564,-11.0971,-22.7314,-18.3363
154529800568,-6.06066,-2.8872,-10.5778,-14.4348,-10.1035,-19.9825
154532285568,-5.21886,-1.81532,-9.83277,-15.5161,-1.72704,-20.2733
154534770568,-3.59797,-1.8425,-10.4178,-16.069,-8.73938,-24.3748
154537255568,-1.88058,-2.06176,-11.8004,-4.54556,-25.9062,-24.5888
154539740568,-0.534228,-3.11453,-12.937,7.34061,-38.2328,-19.9904
154542225568,0.0815719,-3.77402,-12.3687,6.36366,-32.3409,-18.269
154544710568,-0.0129325,-4.45533,-10.3653,0.1199,-14.1106,-20.5419
154547195568,-0.419146,-4.69466,-8.0347,-5.99813,-3.44449,-19.9564
154549680568,-0.743437,-5.36268,-6.99836,-7.87935,-9.18083,-15.8646
154552165568,-0.845537,-5.70071,-7.12492,-6.1735,-21.8688,-12.1161
154554650568,-0.963707,-6.03668,-7.95829,-2.88276,-25.0893,-10.2914
154557135568,-1.1905,-5.7655,-8.50989,-2.36363,-15.7712,-9.47316
154559620568,-1.52819,-5.29534,-8.80359,-1.84528,-3.85436,-8.42717
154562105568,-1.94469,-4.93611,-9.09014,1.93242,0.702836,-7.33672
154564590568,-2.25175,-4.87606,-9.29311,8.29874,-3.99726,-5.79606
154567075568,-2.48925,-5.14911,-9.01373,10.1059,-7.62991,-5.49972
154569560568,-2.52501,-5.40485,-7.91053,6.29362,-3.48811,-7.08138
154572045568,-2.21644,-5.46945,-6.38707,-1.5631,3.42534,-9.07552
154574530568,-1.58319,-5.52236,-5.43431,-9.12227,4.33091,-9.62181
154577015568,-0.730891,-5.57709,-5.46774,-9.06542,-5.96462,-5.32888
154579500568,-0.063843,-5.03545,-6.27723,-6.47204,-15.2088,-1.15795
154581985568,0.0898214,-4.56563,-7.6025,-7.566,-11.8843,-0.0280976
154584470568,-0.213448,-3.7658,-9.24774,-5.53472,2.25419,-0.376524
154586955568,-0.735891,-3.22212,-10.9933,7.71461,14.7827,0.636315
154589440568,-1.17968,-3.31931,-12.1538,35.9689,15.4591,5.18951
154591925568,-1.28238,-3.52357,-11.5831,43.7973,11.9043,10.229
154594410568,-1.15344,-3.85079,-9.35997,33.3095,17.7307,9.11195
154596895568,-0.895072,-4.12342,-5.58952,21.1086,21.309,7.99597
154599380568,-0.730628,-5.12545,-2.18203,4.2126,12.9018,16.4436
154601865568,-0.731047,-6.23016,0.70491,-2.82636,10.8355,23.7181
154604350568,-0.822659,-6.54155,2.03257,4.31612,26.3869,18.6147
154606835568,-0.984689,-7.46522,1.96571,-16.8151,31.7121,18.8813
154609320568,-1.43372,-8.08776,-0.200093,-24.5167,25.4043,24.823
154611805568,-2.70178,-7.14418,-2.29903,-4.18251,19.1113,24.3619
154614290568,-4.23344,-7.98743,-4.71556,1.08911,9.74058,22.6878
154616775568,-6.14323,-6.07639,-4.67019,-7.50702,27.5081,14.4621
154619260568,-7.17704,-4.67086,-4.61288,-4.74394,55.4934,6.94587
154621745568,-7.00168,-3.2816,-4.87316,-9.53207,55.3492,6.11552
154624230568,-5.66794,-2.84278,-6.40856,-5.26663,32.2715,7.61489
154626715568,-3.9294,-2.79687,-8.2711,7.89078,15.3629,9.11111
154629200568,-2.59328,-3.4797,-8.68898,9.6806,18.0706,10.2933
154631685568,-2.23804,-3.82534,-7.47594,8.00125,32.5132,8.58248
154634170568,-2.65238,-4.05759,-4.91853,1.68229,43.205,3.35856
154636655568,-3.20418,-4.03643,-2.59274,0.707872,44.1714,-0.42533
154639140568,-3.21643,-4.36821,-1.40358,-6.27342,37.8944,0.864767
154641625568,-2.58228,-4.57638,-1.21971,-11.8157,30.324,4.24698
154644110568,-1.72581,-4.84354,-1.66863,-12.4142,25.4094,7.87144
154646595568,-1.34469,-4.53027,-2.04114,-16.1821,27.7932,11.5426
154649080568,-2.06074,-4.06315,-2.60946,-17.7692,39.9297,13.3273
154651565568,-3.6089,-2.76531,-3.40223,-14.05,53.0867,8.75315
154654050568,-5.11603,-2.13771,-4.85644,-7.90508,55.6456,-0.0992791
154656535568,-6.09211,-1.34507,-6.57571,-0.171635,54.7597,-3.21141
154659020568,-5.87619,-1.33983,-7.94635,4.90164,52.7967,-1.15127
154661505568,-4.67837,-1.65943,-8.40005,3.55595,50.4959,-2.20598
154663990568,-3.09024,-2.29797,-8.02276,-0.768014,51.0228,-6.32514
154666475568,-1.34096,-2.78619,-7.37565,-2.78963,50.0126,-7.07548
154668960568,1.24851,-2.69464,-8.39288,-14.2875,44.3134,-8.09103
154671445568,4.5767,-7.87089,-14.6993,-47.5171,35.3778,-25.535
154673930568,11.4163,-11.9186,-22.7034,-20.4515,7.18678,-32.1505
154676415568,16.4528,-20.6515,-32.7325,33.7969,-11.0036,-6.39671
154678900568,21.2133,-24.172,-36.8324,40.9297,-20.7897,5.52507
154681385568,22.1131,-25.3501,-35.6958,-4.01187,-35.3869,-21.2545
154683870568,22.9247,-21.1342,-29.0002,-60.7643,-45.2681,-46.6592
154686355568,22.9615,-17.5548,-23.6538,-70.535,-59.8284,-22.3351
154688840568,22.1724,-12.873,-21.1131,-59.8655,-76.3489,27.5088
154691325568,18.7286,-10.1482,-20.1388,-33.4519,-108.217,43.7328
154693810568,9.83707,-7.31462,-19.0285,6.38408,-67.5738,41.9512
154696295568,-3.12352,-2.74601,-15.8645,38.533,29.2006,24.2933
154698780568,-12.5466,1.39594,-9.90918,51.9958,45.5578,-17.2283
154701265568,-18.2239,3.64321,-5.2003,25.9168,3.1148,-39.2004
154703750568,-14.7557,3.79592,-0.164275,7.74736,-30.0002,-31.8238
154706235568,-6.03734,0.715039,5.17023,-5.02718,-50.0294,2.63343
154708720568,2.16939,-3.29947,9.01709,-23.2284,-8.36458,41.2029
154711205568,7.93243,-5.00717,12.7255,-42.8734,19.5298,50.1216
154713690568,5.6294,-3.46225,12.0712,-54.0713,33.3085,47.7163
154716175568,-0.430698,-0.682237,8.61115,-67.9716,28.85,27.5394
154718660568,-6.98057,1.38873,3.02353,-71.9734,14.4301,-8.36957
154721145568,-11.252,2.96172,-5.64922,-48.4917,34.304,-16.9899
154723630568,-10.7098,0.299635,-13.5387,-19.4481,34.0296,-12.3448
154726115568,-6.69135,-1.19095,-19.9406,16.6364,10.1926,-8.08396
154728600568,-1.43697,-3.72775,-21.1966,34.5791,1.61766,3.24662
154731085568,2.42491,-5.36465,-17.7868,16.1856,30.935,15.3312
154733570568,4.88949,-5.58872,-10.8142,-0.899697,57.7881,15.2827
154736055568,5.18718,-5.77686,-4.51975,-20.3835,56.1764,13.9181
154738540568,4.50643,-5.8577,-1.62327,-34.6438,42.6746,13.3439
154741025568,3.74449,-5.2861,-1.50865,-40.1312,28.9162,10.0035
154743510568,3.034,-5.81215,-3.93473,-36.9924,15.1297,7.52694
154745995568,2.32098,-5.36206,-6.88613,-32.5848,9.06948,4.02035
154748480568,1.50984,-5.12819,-9.77785,-28.5095,14.4615,-0.416913
154750965568,0.750396,-4.8123,-11.9198,-17.1334,22.966,-3.80149
154753450568,0.205638,-4.02297,-12.9131,-12.9791,25.1278,-5.68679
154755935568,-0.0537165,-3.74026,-13.1065,-10.8341,18.8745,-6.67399
154758420568,-0.225537,-2.68273,-12.001,-11.9782,9.92668,-8.76603
154760905568,-0.261926,-2.31061,-10.1909,-13.2605,3.8658,-12.9589
154763390568,-0.386586,-1.99934,-7.83412,-16.6645,5.64495,-17.8183
154765875568,-0.292303,-2.36767,-5.88084,-18.6754,9.90357,-20.0486
154768360568,0.0415919,-3.02869,-4.69884,-22.2144,7.44843,-20.035
154770845568,0.477758,-3.91995,-4.54602,-24.881,1.87615,-19.7605
154773330568,0.899963,-4.2291,-5.03553,-25.5216,-1.93392,-20.6367
154775815568,1.12354,-4.51965,-5.96442,-26.8823,-1.96802,-23.2505
154778300568,1.13536,-4.09955,-7.05329,-29.3373,-1.71399,-24.0574
154780785568,1.05556,-3.86938,-8.48601,-26.4054,-1.12193,-24.2695
154783270568,1.05744,-3.37788,-10.0405,-18.4654,1.24669,-27.8739
154785755568,1.17571,-3.31914,-11.4613,-9.84312,-1.17469,-31.3505
154788240568,1.41825,-2.84313,-11.8028,-7.08053,-9.84136,-31.0161
154790725568,1.55893,-2.958,-11.2082,-11.4964,-13.9443,-31.565
154793210568,1.92208,-3.10535,-9.6107,-22.0241,-10.3503,-31.9399
154795695568,2.39133,-3.52335,-8.26394,-23.2685,-0.197316,-28.7729
154798180568,3.00673,-4.15189,-8.16126,-19.3908,7.44518,-25.4242
154800665568,3.76494,-4.54226,-9.0782,-12.743,-1.24647,-23.4216
154803150568,4.37146,-4.61974,-10.2459,-4.63355,-11.7454,-21.8102
154805635568,4.66458,-4.48437,-10.69,-3.40076,-8.18322,-19.4481
154808120568,4.56637,-4.19685,-10.0525,-5.41956,1.87059,-16.8331
154810605568,4.14367,-3.82793,-8.88956,-10.469,2.55021,-15.8458
154813090568,3.4481,-3.73983,-8.10872,-14.9181,-3.93636,-16.3795
154815575568,2.86955,-3.52127,-7.89859,-16.6935,-8.81762,-16.0625
154818060568,2.44933,-3.44855,-8.43109,-14.228,-5.70622,-13.5408
154820545568,2.24409,-3.25114,-9.55577,-9.13901,1.92818,-12.0264
154823030568,2.19299,-3.08978,-11.0028,-1.29695,3.19787,-12.6136
154825515568,2.34356,-3.01621,-12.1633,7.29371,-0.878773,-13.0758
154828000568,2.70294,-3.19256,-12.4738,11.2336,-2.8198,-11.8727
154830485568,3.04294,-3.45015,-11.6022,9.16888,0.0481422,-8.24373
154832970568,3.24086,-3.7526,-9.88291,3.95436,1.21404,-5.80299
154835455568,3.09004,-3.9502,-8.10634,-2.1379,-0.432565,-6.29131
154837940568,2.77269,-4.06434,-7.01747,-6.34409,-2.12108,-6.39998
154840425568,2.47681,-4.09242,-7.04373,-7.23559,-0.930748,-5.06971
154842910568,2.31012,-4.15465,-8.252,-2.51704,2.27305,-3.46493
154845395568,2.2681,-4.17224,-10.148,5.76783,3.54303,-3.04998
154847880568,2.31601,-4.17421,-11.8601,15.2591,1.85885,-3.27761
154850365568,2.73292,-3.7936,-12.2278,21.2653,1.25114,-4.04413
154852850568,3.21696,-3.50257,-11.5496,23.7212,4.87628,-5.39119
154855335568,3.84887,-3.31429,-9.72531,11.738,2.58732,-2.33678
154857820568,4.20819,-3.30172,-7.79114,6.37786,-6.75778,3.66778
154860305568,4.10508,-3.53214,-6.56616,-1.39756,-8.80189,4.55333
154862790568,3.65082,-3.97299,-6.39423,-5.17423,-5.37327,3.33058
154865275568,2.97821,-3.90636,-7.63115,-0.315032,-0.2712,3.1334
154867760568,2.33732,-4.13784,-10.1456,9.73753,1.6742,2.50968
154870245568,1.84587,-4.04979,-12.9991,21.7732,-1.77061,1.23535
154872730568,1.52221,-3.86612,-14.8998,30.8863,-6.67424,0.228279
154875215568,1.44801,-3.77408,-14.8521,33.6916,-7.72061,-0.690684
154877700568,1.52566,-3.50057,-12.9155,28.7191,-2.67173,-0.613499
154880185568,1.7143,-3.59771,-10.1432,22.6612,2.29749,0.542403
154882670568,2.01435,-3.72197,-7.74577,17.2194,0.58963,1.48123
154885155568,2.29359,-4.07109,-6.62108,13.8069,-5.58176,2.25955
154887640568,2.40647,-4.29627,-6.78346,13.3798,-8.9403,4.53393
154890125568,2.1989,-4.42113,-7.92008,17.2503,-4.87912,6.01538
154892610568,1.72568,-4.40183,-9.45548,24.4911,2.26723,4.79347
154895095568,1.1209,-4.25789,-10.9264,33.205,6.8035,2.81249
154897580568,0.657068,-4.15483,-11.8648,38.1341,6.21578,1.73393
154900065568,0.475739,-4.09297,-11.884,38.0099,1.88625,0.707945
154902550568,0.507364,-4.11385,-10.9073,34.4363,-2.29822,-0.166627
154905035568,0.593591,-4.2723,-9.30266,29.9298,-3.33545,-1.27219
154907520568,0.65607,-4.40484,-7.72667,24.9131,-1.56144,-2.51626
154910005568,0.70762,-4.64029,-6.94344,21.435,-0.760654,-3.63151
154912490568,0.775917,-4.78975,-7.28491,23.2233,-1.75495,-4.95252
154914975568,0.898152,-4.85742,-8.51705,29.5797,-3.84142,-6.29973
154917460568,1.04517,-4.88897,-9.96171,36.9157,-4.76884,-8.17548
154919945568,1.26126,-4.8359,-10.8142,40.7378,-5.05604,-10.0486
154922430568,1.57111,-4.94844,-10.7067,39.1134,-4.54892,-9.99957
154924915568,1.86594,-5.20668,-9.88052,35.8346,-2.18375,-7.71554
154927400568,2.16182,-5.57705,-8.73912,33.5703,-1.34837,-6.67203
154929885568,2.37498,-6.01307,-7.79114,34.2654,-3.43617,-8.49356
154932370568,2.62998,-6.35783,-7.13686,33.9206,-6.43436,-10.1486
154934855568,2.97665,-6.68223,-6.70943,31.6277,-8.47847,-8.94153
154937340568,3.27616,-6.83069,-6.41811,29.0527,-7.99791,-5.66459
154939825568,3.48528,-6.7895,-6.19843,27.4564,-8.08463,-4.34851
154942310568,3.48293,-6.81101,-6.20798,24.3365,-9.69275,-5.68712
154944795568,3.40268,-6.65942,-6.4205,21.887,-10.8076,-5.02026
154947280568,3.26662,-6.73544,-6.97687,21.5492,-9.43492,-1.65724
154949765568,3.16221,-6.71555,-7.67891,23.3521,-8.24652,0.120693
154952250568,3.00053,-6.59145,-8.38572,26.5719,-8.88606,-0.731544
154954735568,2.81147,-6.41996,-8.82986,28.5069,-9.94333,-1.4769
154957220568,2.5751,-6.03663,-8.81553,28.2909,-10.2,-0.119225
154959705568,2.306,-5.8208,-8.40482,26.3291,-9.70229,1.07617
154962190568,1.94258,-5.63729,-7.70756,24.2336,-9.69375,0.694423
154964675568,1.48121,-5.65567,-6.9912,24.203,-9.38257,0.272582
154967160568,1.02233,-5.72893,-6.29872,23.1149,-8.18502,-0.365037
154969645568,0.710254,-5.92425,-5.88562,22.3222,-6.01983,-1.99225
154972130568,0.690412,-5.95076,-5.7113,20.1741,-5.66344,-4.03601
154974615568,1.08466,-6.02872,-5.80443,20.2804,-8.99847,-5.35629
154977100568,1.83735,-6.0252,-5.98829,18.1584,-13.0535,-3.91812
154979585568,2.60455,-6.11697,-6.21514,16.2118,-13.0655,0.329388
154982070568,3.13519,-6.18106,-6.38468,13.5113,-11.4361,2.52333
154984555568,3.15271,-6.22381,-6.57571,11.3806,-11.4317,2.9277
154987040568,2.7128,-6.2158,-6.96732,11.3001,-9.94984,3.51083
154989525568,2.11155,-6.07645,-7.59056,12.7789,-5.06981,2.73745
154992010568,1.64974,-5.98051,-8.44303,17.8933,-3.08339,1.01093
154994495568,1.51664,-5.72234,-9.13551,22.0773,-6.71288,-0.0628019
154996980568,1.68672,-5.68175,-9.27639,23.9306,-11.8933,0.405919
154999465568,1.89846,-5.47335,-8.55287,21.9402,-12.2374,2.80582
155001950568,1.97376,-5.41956,-7.18462,15.722,-8.97213,3.91954
155004435568,1.79361,-5.31927,-5.80682,8.69413,-7.37985,3.44276
155006920568,1.47546,-5.2831,-5.09045,5.5271,-7.87768,2.80628
155009405568,1.2164,-5.37753,-5.35073,7.71138,-9.48684,1.57579
155011890568,1.16305,-5.63622,-6.27245,12.1807,-11.5321,0.000145835
155014375568,1.28649,-5.92581,-7.2276,15.7129,-13.1885,-1.03704
155016860568,1.45275,-6.1264,-7.59294,16.3127,-13.5556,-0.489438
155019345568,1.65144,-5.9063,-7.1679,13.2661,-12.2012,0.157016
155021830568,1.91804,-5.52287,-6.43483,4.20635,-10.5658,-1.30571
155024315568,2.37755,-5.23942,-6.16022,-3.01096,-11.6444,-0.348702
155026800568,2.86243,-4.85071,-6.79301,-3.23143,-14.1819,5.47169
155029285568,3.21838,-4.92946,-8.53377,2.29589,-14.9724,9.35804
155031770568,3.11602,-4.98617,-10.8309,10.1695,-11.2579,8.90714
155034255568,2.61071,-4.81462,-12.6743,23.8494,-6.51429,7.93999
155036740568,1.98353,-4.50857,-13.374,34.1611,-5.45673,5.92169
155039225568,1.48622,-4.16703,-12.6242,36.0664,-7.3662,2.1157
155041710568,1.32168,-3.96376,-10.4321,31.6143,-12.4509,-0.314984
155044195568,1.5903,-4.01437,-7.38281,22.1647,-20.3341,0.791815
155046680568,2.31003,-4.40467,-4.32634,9.8055,-22.836,2.17786
155049165568,3.30409,-5.06812,-2.3444,-1.63853,-17.2587,5.4973
155051650568,4.35599,-5.66897,-2.1677,-3.77975,-13.9355,10.8223
155054135568,5.17487,-6.27341,-3.87264,-1.42433,-20.1763,14.1626
155056620568,5.32777,-6.61778,-6.69272,5.65758,-25.8692,17.9118
155059105568,4.71429,-6.55055,-9.47697,12.5902,-20.7295,21.3028
155061590568,3.59014,-6.13237,-11.1795,18.6405,-9.73402,21.3038
155064075568,2.28466,-5.58532,-11.786,24.7808,-2.40723,18.5304
155066560568,1.32591,-4.77779,-11.4207,23.3774,-4.4887,16.7808
155069045568,1.30934,-4.53439,-10.3366,21.7739,-13.4489,16.1668
155071530568,2.37135,-4.20157,-8.61495,20.4976,-18.3006,17.9706
155074015568,3.60106,-4.59679,-7.03896,16.6466,-13.6472,25.7386
155076500568,4.73794,-4.84773,-5.52027,12.8792,-14.7984,30.7795
155078985568,5.08925,-5.09559,-4.50543,10.744,-22.1272,30.7454
155081470568,4.84604,-5.20877,-4.00875,7.59178,-21.6062,30.6598
155083955568,4.23834,-4.94295,-4.23798,4.4109,-12.6531,34.1045
155086440568,3.70556,-4.57831,-5.24089,3.91008,-9.95016,37.202
155088925568,3.21976,-4.25374,-7.18223,7.82448,-16.9308,37.2547
155091410568,2.79663,-3.93306,-9.26684,16.4175,-21.2866,36.9118
155093895568,2.44215,-3.69724,-10.659,26.864,-18.0134,37.8727
155096380568,2.26343,-3.516,-10.7282,30.4719,-13.6382,37.7808
155098865568,2.32767,-3.54116,-9.56533,28.8561,-12.4382,35.384
155101350568,2.64877,-3.76305,-7.62399,27.4787,-15.6456,36.1081
155103835568,3.06881,-3.9644,-5.377,22.3199,-21.5527,42.0752
155106320568,3.3586,-4.09841,-3.3688,12.7672,-26.6913,45.0129
155108805568,3.31626,-4.0582,-1.84295,3.26611,-28.8712,44.2487
155111290568,3.1101,-3.47861,-1.07883,4.63466,-27.4585,43.3924
155113775568,2.82266,-3.27031,-1.40358,6.42669,-24.5308,43.8803
155116260568,2.53136,-3.05741,-2.49961,11.1598,-25.6317,46.0637
155118745568,2.10252,-2.86798,-3.80578,10.7305,-31.7471,48.805
155121230568,1.4056,-2.60834,-4.94002,5.83125,-34.0392,50.2594
155123715568,0.564688,-2.20511,-5.89517,4.13081,-28.6052,48.9164
155126200568,-0.0114376,-1.17752,-6.80972,7.72241,-21.5586,46.7839
155128685568,-0.179149,-0.39484,-8.33796,20.665,-22.3567,44.3845
155131170568,-0.0478524,-0.018485,-10.0142,27.5899,-33.3583,44.7117
155133655568,0.129443,-0.405143,-10.7258,37.5908,-45.268,48.1765
155136140568,-0.219168,-1.70363,-9.58443,48.9505,-42.7853,48.3846
155138625568,-1.51032,-2.50448,-6.84554,49.9771,-28.4393,41.1014
155141110568,-2.98885,-3.68013,-2.70975,37.1413,-29.2166,30.2733
155143595568,-4.25569,-3.43977,1.0416,25.778,-43.4599,23.5499
155146080568,-4.55726,-3.1691,4.01928,8.96278,-53.3367,22.4608
155148565568,-3.80066,-2.87652,5.15351,-6.17034,-56.1422,22.3682
155151050568,-2.62283,-2.45403,4.90995,-15.9454,-56.3218,23.338
155153535568,-1.80378,-2.77444,3.16442,-22.4794,-56.5447,28.2085
155156020568,-2.35137,-5.74726,0.0434695,-41.605,-50.3051,36.2121
155158505568,-4.61749,-7.1336,-4.77526,-37.7509,-27.3121,39.6854
155160990568,-8.69153,-11.1477,-11.5998,-41.8592,-7.9283,34.3836
155163475568,-12.8611,-12.8695,-19.5204,-24.2655,-4.44634,28.4528
155165960568,-16.5442,-13.4933,-26.2279,-5.67837,8.24024,28.7583
155168445568,-18.1207,-13.5403,-30.4473,6.92563,32.3949,30.5327
155170930568,-17.7859,-11.8885,-30.0151,10.175,43.4318,28.0587
155173415568,-15.9997,-10.8194,-26.2995,-0.345498,37.6012,24.5404
155175900568,-13.1757,-8.36031,-19.6517,3.04071,30.8314,18.1164
155178385568,-9.80982,-7.41387,-12.4403,-0.822411,31.4558,7.71028
155180870568,-6.32793,-5.5779,-5.57519,-15.0485,28.5419,6.62688
155183355568,-3.50226,-4.27187,-0.431717,-31.7361,19.6273,11.6854
155185840568,-2.22809,-2.46321,1.91317,-39.3229,10.418,9.86664
155188325568,-1.84163,-0.758129,2.52686,-54.6969,-2.53616,-4.26558
155190810568,-2.00366,1.54515,1.34247,-53.6907,-8.80021,-18.6028
155193295568,-1.81851,1.94584,-2.31814,-50.1868,-6.86757,-25.8796
155195780568,-0.991869,2.38413,-6.95538,-67.7548,-28.2569,-16.1265
155198265568,-0.314608,0.554993,-12.383,-26.7891,-39.0435,-10.8038
