t,x,y,yaw
41.100000,2.296424,1.729787,4.215766
41.133333,2.298103,1.719505,4.230789
41.166667,2.299651,1.709190,4.216382
41.200000,2.301120,1.698839,4.205432
41.233333,2.302671,1.688465,4.208418
41.266667,2.304371,1.678076,4.217539
41.300000,2.306295,1.667689,4.233986
41.333333,2.308316,1.657281,4.238014
41.366667,2.310348,1.646840,4.234362
41.400000,2.312382,1.636367,4.230107
41.433333,2.314411,1.625868,4.226463
41.466667,2.316531,1.615350,4.230117
41.500000,2.318806,1.604809,4.237707
41.533333,2.321163,1.594230,4.238209
41.566667,2.323658,1.583646,4.246562
41.600000,2.326450,1.573125,4.273327
41.633333,2.329491,1.562678,4.297547
41.666667,2.332611,1.552296,4.310753
41.700000,2.335876,1.541981,4.327648
41.733333,2.339362,1.531765,4.352813
41.766667,2.343214,1.521660,4.385922
41.800000,2.347449,1.511688,4.421067
41.833333,2.351997,1.501830,4.449288
41.866667,2.356840,1.492119,4.480171
41.900000,2.361880,1.482517,4.501732
41.933333,2.367247,1.473102,4.537112
41.966667,2.372857,1.463840,4.564820
42.000000,2.378710,1.454746,4.593509
42.033333,2.384861,1.445878,4.630495
42.066667,2.391188,1.437176,4.656699
42.100000,2.397599,1.428593,4.674683
42.133333,2.404115,1.420157,4.697112
42.166667,2.410696,1.411849,4.716591
42.200000,2.417403,1.403727,4.744904
42.233333,2.424080,1.395653,4.752517
42.266667,2.431071,1.387890,4.798430
42.300000,2.438168,1.380256,4.817364
42.333333,2.445233,1.372672,4.825863
42.366667,2.452309,1.365188,4.841866
42.400000,2.459490,1.357897,4.871158
42.433333,2.466754,1.350773,4.896738
42.466667,2.474022,1.343759,4.915392
42.500000,2.481293,1.336857,4.934654
42.533333,2.488614,1.330111,4.960025
42.566667,2.496103,1.323587,4.991491
42.600000,2.503751,1.317284,5.022314
42.633333,2.511562,1.311204,5.051961
42.666667,2.519414,1.305217,5.065904
42.700000,2.527400,1.299462,5.097688
42.733333,2.535477,1.293880,5.121446
42.766667,2.543629,1.288438,5.140441
42.800000,2.551912,1.283225,5.169748
42.833333,2.560280,1.278181,5.191799
42.866667,2.568655,1.273186,5.199453
42.900000,2.577030,1.268228,5.206119
42.933333,2.585395,1.263295,5.211363
42.966667,2.593731,1.258364,5.214522
43.000000,2.602106,1.253534,5.228628
43.033333,2.610483,1.248726,5.232237
43.066667,2.618885,1.243965,5.238262
43.100000,2.627327,1.239274,5.246221
43.133333,2.635761,1.234563,5.243779
43.166667,2.644138,1.229753,5.231861
43.200000,2.652493,1.224911,5.228538
43.233333,2.660813,1.220029,5.224986
43.266667,2.669108,1.215139,5.225825
43.300000,2.677378,1.210252,5.229222
43.333333,2.685623,1.205380,5.234418
43.366667,2.693875,1.200568,5.244649
43.400000,2.702109,1.195769,5.249024
43.433333,2.710261,1.190882,5.241733
43.466667,2.718354,1.185970,5.243563
43.500000,2.726425,1.181087,5.251528
43.533333,2.734441,1.176167,5.250720
43.566667,2.742435,1.171252,5.254570
43.600000,2.750400,1.166333,5.256996
43.633333,2.758295,1.161346,5.251905
43.666667,2.766125,1.156303,5.248214
43.700000,2.773906,1.151227,5.247658
43.733333,2.781629,1.146118,5.247759
43.766667,2.789308,1.140991,5.249442
43.800000,2.796980,1.135877,5.253179
43.833333,2.804541,1.130611,5.234120
43.866667,2.812134,1.125398,5.241934
43.900000,2.819750,1.120225,5.247628
43.933333,2.827314,1.114983,5.239275
43.966667,2.834866,1.109737,5.239774
44.000000,2.842367,1.104439,5.234768
44.033333,2.849838,1.099129,5.235947
44.066667,2.857313,1.093862,5.245290
44.100000,2.864799,1.088653,5.257109
44.133333,2.872292,1.083498,5.268420
44.166667,2.879827,1.078442,5.285557
44.200000,2.887292,1.073306,5.277207
44.233333,2.894756,1.068205,5.285710
44.266667,2.902155,1.063052,5.283203
44.300000,2.909497,1.057848,5.279656
44.333333,2.916842,1.052668,5.285045
44.366667,2.924193,1.047511,5.289923
44.400000,2.931484,1.042282,5.281562
44.433333,2.938743,1.037019,5.277972
44.466667,2.945976,1.031733,5.276461
44.500000,2.953189,1.026440,5.277919
44.533333,2.960426,1.021176,5.281347
44.566667,2.967742,1.016010,5.293342
44.600000,2.975062,1.010833,5.290091
44.633333,2.982383,1.005640,5.285547
44.666667,2.989793,1.000556,5.298430
44.700000,2.997254,0.995530,5.304388
44.733333,3.004749,0.990548,5.309566
44.766667,3.012268,0.985607,5.315378
44.800000,3.019836,0.980752,5.328074
44.833333,3.027458,0.976003,5.344253
44.866667,3.035132,0.971362,5.360695
44.900000,3.042844,0.966804,5.373849
44.933333,3.050497,0.962154,5.362608
44.966667,3.058121,0.957479,5.361838
45.000000,3.065708,0.952777,5.362130
45.033333,3.073286,0.948081,5.365243
45.066667,3.080851,0.943374,5.365177
45.100000,3.088463,0.938752,5.377319
45.133333,3.096042,0.934085,5.372410
45.166667,3.103588,0.929373,5.367473
45.200000,3.111105,0.924626,5.364172
45.233333,3.118583,0.919837,5.360787
45.266667,3.126043,0.915034,5.361167
45.300000,3.133551,0.910307,5.371035
45.333333,3.141045,0.905547,5.365458
45.366667,3.148529,0.900760,5.360237
45.400000,3.156094,0.896085,5.373122
45.433333,3.163685,0.891436,5.374729
45.466667,3.171252,0.886739,5.367103
45.500000,3.178771,0.881965,5.356875
45.533333,3.186253,0.877144,5.352116
45.566667,3.193717,0.872312,5.352555
45.600000,3.201176,0.867494,5.357171
45.633333,3.208626,0.862686,5.361702
45.666667,3.216104,0.857945,5.373310
45.700000,3.223506,0.853102,5.362178
45.733333,3.230908,0.848299,5.372812
45.766667,3.238269,0.843470,5.374254
45.800000,3.245597,0.838615,5.374272
45.833333,3.252925,0.833776,5.379082
45.866667,3.260268,0.828978,5.386865
45.900000,3.267559,0.824114,5.379953
45.933333,3.274808,0.819201,5.375303
45.966667,3.282021,0.814252,5.373009
46.000000,3.289197,0.809271,5.372312
46.033333,3.296363,0.804295,5.375526
46.066667,3.303575,0.799386,5.385451
46.100000,3.310689,0.794332,5.364557
46.133333,3.317860,0.789353,5.373584
46.166667,3.325078,0.784431,5.379908
46.200000,3.332296,0.779497,5.376226
46.233333,3.339507,0.774542,5.371792
46.266667,3.346669,0.769518,5.362027
46.300000,3.353802,0.764457,5.357890
46.333333,3.360927,0.759397,5.360048
46.366667,3.368052,0.754356,5.365613
46.400000,3.375164,0.749315,5.368994
46.433333,3.382270,0.744287,5.374135
46.466667,3.389323,0.739194,5.366834
46.500000,3.396384,0.734137,5.376102
46.533333,3.403425,0.729078,5.380528
46.566667,3.410448,0.724010,5.382555
46.600000,3.417480,0.718968,5.388598
46.633333,3.424528,0.713956,5.394614
46.666667,3.431510,0.708865,5.385350
46.700000,3.438450,0.703728,5.381342
46.733333,3.445355,0.698558,5.379155
46.766667,3.452218,0.693348,5.377204
46.800000,3.459046,0.688113,5.377872
46.833333,3.465908,0.682929,5.386367
46.866667,3.472745,0.677711,5.381574
46.900000,3.479576,0.672483,5.379123
46.933333,3.486497,0.667368,5.394627
46.966667,3.493431,0.662270,5.396624
47.000000,3.500321,0.657116,5.389231
47.033333,3.507137,0.651874,5.378998
47.066667,3.513863,0.646535,5.368414
47.100000,3.520545,0.641161,5.367924
47.133333,3.527221,0.635802,5.375667
47.166667,3.533881,0.630442,5.381026
47.200000,3.540561,0.625126,5.391771
47.233333,3.547104,0.619667,5.377845
47.266667,3.553634,0.614219,5.386992
47.300000,3.560137,0.608759,5.391230
47.333333,3.566621,0.603290,5.395331
47.366667,3.573084,0.597812,5.399014
47.400000,3.579536,0.592338,5.405436
47.433333,3.585883,0.586769,5.400793
47.466667,3.592105,0.581088,5.395712
47.500000,3.598210,0.575308,5.392222
47.533333,3.604170,0.569407,5.389668
47.566667,3.610062,0.563453,5.391027
47.600000,3.616005,0.557553,5.402900
47.633333,3.621859,0.551567,5.389018
47.666667,3.627731,0.545598,5.392378
47.700000,3.633682,0.539709,5.406470
47.733333,3.639702,0.533893,5.420018
47.766667,3.645657,0.528012,5.412110
47.800000,3.651509,0.522034,5.399543
47.833333,3.657285,0.515989,5.393607
47.866667,3.663010,0.509902,5.393267
47.900000,3.668720,0.503808,5.399666
47.933333,3.674402,0.497694,5.404154
47.966667,3.680113,0.491611,5.415846
48.000000,3.685779,0.485488,5.414206
48.033333,3.691367,0.479298,5.409717
48.066667,3.696921,0.473083,5.416673
48.100000,3.702397,0.466799,5.414140
48.133333,3.707808,0.460462,5.415388
48.166667,3.713229,0.454133,5.427037
48.200000,3.718574,0.447738,5.424633
48.233333,3.723880,0.441310,5.420846
48.266667,3.729123,0.434829,5.416885
48.300000,3.734379,0.428360,5.415044
48.333333,3.739680,0.421930,5.417210
48.366667,3.745031,0.415540,5.420242
48.400000,3.750483,0.409237,5.431443
48.433333,3.755916,0.402919,5.423434
48.466667,3.761439,0.396679,5.433824
48.500000,3.767085,0.390550,5.450890
48.533333,3.772741,0.384429,5.451493
48.566667,3.778307,0.378227,5.437698
48.600000,3.783775,0.371939,5.424641
48.633333,3.789175,0.365592,5.417337
48.666667,3.794595,0.359261,5.421041
48.700000,3.800120,0.353023,5.439845
48.733333,3.805695,0.346829,5.450504
48.766667,3.811145,0.340524,5.434963
48.800000,3.816557,0.334186,5.434826
48.833333,3.821942,0.327824,5.435959
48.866667,3.827343,0.321475,5.441807
48.900000,3.832827,0.315196,5.456461
48.933333,3.838284,0.308893,5.456540
48.966667,3.843661,0.302517,5.453057
49.000000,3.849006,0.296116,5.447267
49.033333,3.854363,0.289727,5.442933
49.066667,3.859745,0.283361,5.440747
49.100000,3.865228,0.277082,5.450987
49.133333,3.870814,0.270897,5.461745
49.166667,3.876418,0.264730,5.458483
49.200000,3.882175,0.258704,5.478651
49.233333,3.888043,0.252787,5.494560
49.266667,3.893871,0.246831,5.486314
49.300000,3.899578,0.240759,5.466211
49.333333,3.905200,0.234608,5.453793
49.366667,3.910782,0.228420,5.449415
49.400000,3.916391,0.222256,5.454755
49.433333,3.922170,0.216252,5.485515
49.466667,3.927897,0.210198,5.481540
49.500000,3.933496,0.204023,5.469933
49.533333,3.939032,0.197791,5.465372
49.566667,3.944597,0.191582,5.474956
49.600000,3.950234,0.185437,5.491175
49.633333,3.955845,0.179266,5.493295
49.666667,3.961388,0.173028,5.490681
49.700000,3.966842,0.166705,5.486842
49.733333,3.972196,0.160290,5.482275
49.766667,3.977531,0.153858,5.478312
49.800000,3.982926,0.147481,5.484572
49.833333,3.988377,0.141153,5.489786
49.866667,3.993840,0.134839,5.488456
49.900000,3.999408,0.128618,5.501575
49.933333,4.005006,0.122427,5.504464
49.966667,4.010551,0.116189,5.495492
50.000000,4.016035,0.109896,5.486966
50.033333,4.021457,0.103547,5.479341
50.066667,4.026851,0.097174,5.478090
50.100000,4.032255,0.090806,5.483095
50.133333,4.037703,0.084472,5.493162
50.166667,4.043237,0.078212,5.509046
50.200000,4.048692,0.071879,5.501207
50.233333,4.054075,0.065480,5.494670
50.266667,4.059402,0.059029,5.491188
50.300000,4.064752,0.052592,5.498911
50.333333,4.070105,0.046155,5.502526
50.366667,4.075520,0.039766,5.514890
50.400000,4.080869,0.033313,5.512835
50.433333,4.086140,0.026784,5.508219
50.466667,4.091334,0.020182,5.505495
50.500000,4.096501,0.013561,5.499526
50.533333,4.101690,0.006967,5.496488
50.566667,4.106973,0.000457,5.504497
50.600000,4.112237,-0.006062,5.495060
50.633333,4.117549,-0.012533,5.495865
50.666667,4.123002,-0.018878,5.511247
50.700000,4.128474,-0.025202,5.508892
50.733333,4.133930,-0.031535,5.502758
50.766667,4.139336,-0.037909,5.492415
50.800000,4.144695,-0.044321,5.482901
50.833333,4.150042,-0.050742,5.479662
50.866667,4.155449,-0.057110,5.487144
50.900000,4.160984,-0.063366,5.504693
50.933333,4.166646,-0.069506,5.525257
50.966667,4.172200,-0.075745,5.508145
51.000000,4.177672,-0.082060,5.500088
51.033333,4.183131,-0.088385,5.496277
51.066667,4.188618,-0.094685,5.500386
51.100000,4.194190,-0.100905,5.508206
51.133333,4.199805,-0.107083,5.508423
51.166667,4.205430,-0.113245,5.503422
51.200000,4.211100,-0.119363,5.501494
51.233333,4.216823,-0.125427,5.501951
51.266667,4.222627,-0.131408,5.501216
51.300000,4.228605,-0.137214,5.516068
51.333333,4.234668,-0.142932,5.514497
51.366667,4.240890,-0.148481,5.525516
51.400000,4.247291,-0.153831,5.540775
51.433333,4.253827,-0.159028,5.548225
51.466667,4.260499,-0.164066,5.555018
51.500000,4.267267,-0.169000,5.553317
51.533333,4.274134,-0.173826,5.550829
51.566667,4.281134,-0.178497,5.554973
51.600000,4.288345,-0.182892,5.573502
51.633333,4.295774,-0.186971,5.597696
51.666667,4.303443,-0.190643,5.636699
51.700000,4.311244,-0.194096,5.650873
51.733333,4.319161,-0.197357,5.660700
51.766667,4.327197,-0.200423,5.668711
51.800000,4.335367,-0.203259,5.678642
51.833333,4.343723,-0.205703,5.705038
51.866667,4.352258,-0.207748,5.729163
51.900000,4.360954,-0.209439,5.744911
51.933333,4.369820,-0.210730,5.762695
51.966667,4.378857,-0.211577,5.782507
52.000000,4.388057,-0.212005,5.796927
52.033333,4.397438,-0.211912,5.816184
52.066667,4.406985,-0.211412,5.823508
52.100000,4.416676,-0.210372,5.845026
52.133333,4.426472,-0.208690,5.877117
52.166667,4.435835,-0.207865,5.890554
52.200000,4.445357,-0.206430,5.908121
52.233333,4.455009,-0.204386,5.927217
52.266667,4.464779,-0.201826,5.939303
52.300000,4.474633,-0.198745,5.955065
52.333333,4.484533,-0.195146,5.973859
52.366667,4.494400,-0.190921,6.006204
52.400000,4.504192,-0.186113,6.038607
52.433333,4.513601,-0.182052,6.069756
52.466667,4.522977,-0.177521,6.090554
52.500000,4.532291,-0.172569,6.112109
52.533333,4.541455,-0.167139,6.146072
52.566667,4.550456,-0.161318,6.177270
52.600000,4.559240,-0.155132,6.214158
52.633333,4.567775,-0.148653,6.252903
52.666667,4.576139,-0.142062,6.278894
52.700000,4.584368,-0.135453,6.299408
52.733333,4.592447,-0.128843,6.323020
52.766667,4.600362,-0.122253,6.349674
52.800000,4.608108,-0.115697,6.378446
52.833333,4.615737,-0.109234,6.400788
52.866667,4.623226,-0.102796,6.427060
52.900000,4.630510,-0.096295,6.464048
52.933333,4.637709,-0.089856,6.483210
52.966667,4.644963,-0.084183,6.507384
53.000000,4.652247,-0.079150,6.543446
53.033333,4.659634,-0.074752,6.571875
53.066667,4.667169,-0.070957,6.593219
53.100000,4.674834,-0.067626,6.616650
53.133333,4.682591,-0.064579,6.647441
53.166667,4.690384,-0.061603,6.691182
53.200000,4.698193,-0.058606,6.736041
53.233333,4.705994,-0.055523,6.774030
53.266667,4.713595,-0.052023,6.806272
53.300000,4.721096,-0.048345,6.808964
53.333333,4.728446,-0.044388,6.835742
53.366667,4.735573,-0.040048,6.881360
53.400000,4.742495,-0.035393,6.920853
53.433333,4.749178,-0.030403,6.965125
53.466667,4.755611,-0.025099,7.006863
53.500000,4.761797,-0.019512,7.038191
53.533333,4.767731,-0.013660,7.071010
53.566667,4.773428,-0.007578,7.105301
53.600000,4.778982,-0.001366,7.127692
53.633333,4.784261,0.005083,7.156268
53.666667,4.789155,0.011832,7.197504
53.700000,4.793749,0.018795,7.224465
53.733333,4.798039,0.025959,7.250557
53.766667,4.801932,0.033358,7.288749
53.800000,4.805358,0.040998,7.335579
53.833333,4.808432,0.048800,7.366477
53.866667,4.811212,0.056727,7.390742
53.900000,4.813662,0.064776,7.420067
53.933333,4.815696,0.072955,7.460466
53.966667,4.817199,0.081264,7.512918
54.000000,4.818202,0.089668,7.559469
54.033333,4.818701,0.098134,7.608894
54.066667,4.818900,0.106623,7.637409
54.100000,4.818967,0.115125,7.646364
54.133333,4.818641,0.123635,7.684843
54.166667,4.817893,0.132134,7.725406
54.200000,4.816711,0.140604,7.766023
54.233333,4.815070,0.149020,7.808989
54.266667,4.812996,0.157366,7.848328
54.300000,4.810555,0.165641,7.878822
54.333333,4.807739,0.173829,7.910319
54.366667,4.804519,0.181904,7.944935
54.400000,4.800941,0.189866,7.974226
54.433333,4.797056,0.197739,7.992430
54.466667,4.792926,0.205544,8.003597
54.500000,4.788424,0.213198,8.033169
54.533333,4.783620,0.220726,8.054354
54.566667,4.778608,0.228181,8.063349
54.600000,4.773313,0.235498,8.084683
54.633333,4.767764,0.242683,8.103947
54.666667,4.762065,0.249803,8.110661
54.700000,4.756244,0.256879,8.113964
54.733333,4.750323,0.263921,8.115535
54.766667,4.744249,0.270884,8.124963
54.800000,4.738008,0.277756,8.135104
54.833333,4.731540,0.284488,8.152019
54.866667,4.725094,0.291290,8.137682
54.900000,4.718701,0.298184,8.120496
54.933333,4.712207,0.305033,8.124241
54.966667,4.705595,0.311832,8.127822
55.000000,4.698855,0.318578,8.131660
55.033333,4.691936,0.325221,8.141938
55.066667,4.684910,0.331836,8.141122
55.100000,4.677791,0.338440,8.138007
55.133333,4.670592,0.345049,8.132736
55.166667,4.663343,0.351684,8.125264
55.200000,4.655990,0.358323,8.119276
55.233333,4.648453,0.364876,8.125686
55.266667,4.640860,0.371483,8.113545
55.300000,4.633154,0.378066,8.112688
55.333333,4.625205,0.384473,8.130694
55.366667,4.617141,0.390851,8.130212
55.400000,4.609019,0.397263,8.122151
55.433333,4.600872,0.403734,8.111895
55.466667,4.592682,0.410246,8.103934
55.500000,4.584419,0.416765,8.100142
55.533333,4.576039,0.423235,8.102910
55.566667,4.567497,0.429608,8.111053
55.600000,4.558770,0.435856,8.121996
55.633333,4.549909,0.441991,8.132619
55.666667,4.541080,0.448229,8.119373
55.700000,4.532220,0.454482,8.116227
55.733333,4.523289,0.460701,8.118222
55.766667,4.514259,0.466854,8.123524
55.800000,4.505101,0.472887,8.135014
55.833333,4.495895,0.478916,8.133669
55.866667,4.486653,0.484948,8.131860
55.900000,4.477372,0.490971,8.131514
55.933333,4.468087,0.497027,8.127119
55.966667,4.458804,0.503121,8.122157
56.000000,4.449454,0.509137,8.130028
56.033333,4.440185,0.515303,8.113262
56.066667,4.430905,0.521508,8.107692
56.100000,4.421629,0.527768,8.100686
56.133333,4.412401,0.534131,8.088926
56.166667,4.403258,0.540642,8.072232
56.200000,4.394211,0.547312,8.054181
56.233333,4.385283,0.554164,8.033526
56.266667,4.376487,0.561208,8.011476
56.300000,4.367836,0.568458,7.987401
56.333333,4.359347,0.575916,7.962844
56.366667,4.351009,0.583542,7.942937
56.400000,4.342758,0.591260,7.931722
56.433333,4.334595,0.599064,7.921417
56.466667,4.326290,0.606720,7.939390
56.500000,4.318117,0.614542,7.919038
56.533333,4.310084,0.622550,7.895675
56.566667,4.301989,0.630551,7.896337
56.600000,4.293724,0.638436,7.910078
56.633333,4.285293,0.646208,7.923264
56.666667,4.276738,0.653904,7.931602
56.700000,4.268088,0.661554,7.936442
56.733333,4.259396,0.669220,7.933985
56.766667,4.250614,0.676888,7.932902
56.800000,4.241689,0.684506,7.937606
56.833333,4.232784,0.692241,7.923777
56.866667,4.223839,0.700019,7.918265
56.900000,4.214757,0.707735,7.924520
56.933333,4.205456,0.715291,7.941145
56.966667,4.195986,0.722761,7.949357
57.000000,4.186419,0.730253,7.945681
57.033333,4.176758,0.737753,7.943988
57.066667,4.166996,0.745221,7.946358
57.100000,4.157091,0.752595,7.955338
57.133333,4.147044,0.759859,7.965453
57.166667,4.136781,0.766924,7.984208
57.200000,4.126422,0.773973,7.984615
57.233333,4.116124,0.781248,7.961403
57.266667,4.105745,0.788553,7.957463
57.300000,4.095058,0.795557,7.984780
57.333333,4.084037,0.802195,8.016943
57.366667,4.072728,0.808515,8.043650
57.400000,4.061161,0.814543,8.067070
57.433333,4.049390,0.820381,8.081150
57.466667,4.037380,0.826006,8.095907
57.500000,4.025332,0.831576,8.100153
57.533333,4.013163,0.837139,8.098060
57.566667,4.000862,0.842664,8.098554
57.600000,3.988380,0.848023,8.109408
57.633333,3.975718,0.853203,8.121209
57.666667,3.962908,0.858275,8.127127
57.700000,3.950019,0.863443,8.116788
57.733333,3.937048,0.868645,8.112022
57.766667,3.924003,0.873849,8.110172
57.800000,3.910852,0.878947,8.116786
57.833333,3.897585,0.883903,8.126165
57.866667,3.884117,0.888483,8.152654
57.900000,3.870585,0.893105,8.147558
57.933333,3.857023,0.897875,8.134674
57.966667,3.843401,0.902699,8.128822
58.000000,3.829667,0.907419,8.134705
58.033333,3.815810,0.911980,8.144618
58.066667,3.801873,0.916478,8.147719
58.100000,3.787881,0.920930,8.150061
58.133333,3.773847,0.925363,8.150525
58.166667,3.760005,0.929809,8.154186
58.200000,3.746228,0.934259,8.155537
58.233333,3.732463,0.938937,8.137344
58.266667,3.718634,0.943640,8.133876
58.300000,3.704684,0.948188,8.143446
58.333333,3.690627,0.952586,8.152779
58.366667,3.676528,0.957035,8.147700
58.400000,3.662439,0.961690,8.131856
58.433333,3.648411,0.966584,8.114380
58.466667,3.634459,0.971722,8.096730
58.500000,3.620571,0.977033,8.084263
58.533333,3.606755,0.982569,8.067733
58.566667,3.592828,0.987882,8.083442
58.600000,3.579033,0.993587,8.054733
58.633333,3.565325,0.999547,8.035789
58.666667,3.551576,1.005442,8.040462
58.700000,3.537768,1.011210,8.049459
58.733333,3.523916,1.016871,8.057281
58.766667,3.510124,1.022633,8.050301
58.800000,3.496462,1.028622,8.034230
58.833333,3.482885,1.034796,8.020595
58.866667,3.469364,1.041100,8.011029
58.900000,3.456098,1.047854,7.977823
58.933333,3.443114,1.055092,7.941132
58.966667,3.430354,1.062661,7.915641
59.000000,3.417748,1.070418,7.901052
59.033333,3.405280,1.078334,7.888448
59.066667,3.392929,1.086386,7.877497
59.100000,3.380791,1.094701,7.856074
59.133333,3.368844,1.103212,7.839837
59.166667,3.357074,1.111872,7.827128
59.200000,3.345444,1.120636,7.817972
59.233333,3.333906,1.129456,7.813044
59.266667,3.322338,1.138182,7.821092
59.300000,3.310748,1.146830,7.827670
59.333333,3.299340,1.155658,7.811880
59.366667,3.287977,1.164484,7.811957
59.400000,3.276616,1.173248,7.817120
59.433333,3.265092,1.181721,7.842521
59.466667,3.253537,1.190059,7.854200
59.500000,3.242035,1.198373,7.856254
59.533333,3.230595,1.206744,7.851190
59.566667,3.219166,1.215115,7.851265
59.600000,3.207806,1.223542,7.846332
59.633333,3.196546,1.232069,7.837503
59.666667,3.185246,1.240501,7.845812
59.700000,3.173883,1.248790,7.858500
59.733333,3.162482,1.256969,7.868117
59.766667,3.151136,1.265186,7.864871
59.800000,3.139830,1.273405,7.864683
59.833333,3.128556,1.281584,7.868316
59.866667,3.117255,1.289632,7.879978
59.900000,3.105939,1.297580,7.889067
59.933333,3.094577,1.305399,7.900508
59.966667,3.083125,1.313027,7.917484
60.000000,3.071766,1.320731,7.910989
60.033333,3.060631,1.328689,7.888661
60.066667,3.049509,1.336600,7.893035
60.100000,3.038343,1.344387,7.904364
60.133333,3.027109,1.352011,7.919094
60.166667,3.015897,1.359592,7.923307
60.200000,3.004756,1.367187,7.922370
60.233333,2.993695,1.374807,7.920555
60.266667,2.982639,1.382403,7.922864
60.300000,2.971559,1.389956,7.926751
60.333333,2.960599,1.397664,7.912862
60.366667,2.949687,1.405413,7.909065
60.400000,2.938756,1.413099,7.915111
60.433333,2.927790,1.420691,7.923802
60.466667,2.916812,1.428227,7.929087
60.500000,2.905852,1.435770,7.928631
60.533333,2.894908,1.443310,7.928951
60.566667,2.883996,1.450833,7.930838
60.600000,2.873115,1.458325,7.934086
60.633333,2.862212,1.465722,7.943091
60.666667,2.851301,1.473064,7.948522
60.700000,2.840316,1.480262,7.961826
60.733333,2.829308,1.487401,7.967321
60.766667,2.818434,1.494722,7.950799
60.800000,2.807648,1.502148,7.941340
60.833333,2.796829,1.509498,7.948554
60.866667,2.785865,1.516596,7.971805
60.900000,2.774842,1.523563,7.984101
60.933333,2.763823,1.530485,7.988654
60.966667,2.752879,1.537467,7.983625
61.000000,2.741949,1.544475,7.981236
61.033333,2.730986,1.551446,7.984459
61.066667,2.720114,1.558561,7.971304
61.100000,2.709263,1.565700,7.969105
61.133333,2.698347,1.572732,7.979012
61.166667,2.687355,1.579638,7.990539
61.200000,2.676324,1.586478,7.996533
61.233333,2.665359,1.593392,7.990133
61.266667,2.654462,1.600339,7.987809
61.300000,2.643617,1.607289,7.988087
61.333333,2.632774,1.614175,7.994694
61.366667,2.621884,1.620930,8.007171
61.400000,2.610987,1.627636,8.012057
61.433333,2.599991,1.634152,8.029707
61.466667,2.589025,1.640695,8.027534
61.500000,2.578205,1.647459,8.007368
61.533333,2.567425,1.654268,8.003490
61.566667,2.556529,1.660871,8.022543
61.600000,2.545528,1.667272,8.041333
61.633333,2.534494,1.673593,8.048904
61.666667,2.523519,1.679992,8.042004
61.700000,2.512582,1.686483,8.033324
61.733333,2.501602,1.692927,8.037326
61.766667,2.490704,1.699513,8.024285
61.800000,2.479832,1.706136,8.021043
61.833333,2.468886,1.712632,8.032589
61.866667,2.457858,1.718983,8.045980
61.900000,2.446760,1.725215,8.056579
61.933333,2.435706,1.731531,8.048960
61.966667,2.424709,1.737916,8.042986
62.000000,2.413766,1.744345,8.039641
62.033333,2.402818,1.750711,8.045984
62.066667,2.391827,1.756961,8.056941
62.100000,2.380827,1.763180,8.060060
62.133333,2.369776,1.769301,8.068918
62.166667,2.358840,1.775629,8.050169
62.200000,2.348109,1.782301,8.018271
62.233333,2.337454,1.789100,8.006423
62.266667,2.326683,1.795714,8.023654
62.300000,2.315721,1.801998,8.054160
62.333333,2.304678,1.808115,8.069615
62.366667,2.293597,1.814174,8.074637
62.400000,2.282494,1.820252,8.072230
62.433333,2.271373,1.826352,8.069615
62.466667,2.260353,1.832665,8.049961
62.500000,2.249373,1.839072,8.041069
62.533333,2.238316,1.845364,8.051365
62.566667,2.227167,1.851496,8.065651
62.600000,2.215946,1.857503,8.076774
62.633333,2.204745,1.863553,8.072904
62.666667,2.193618,1.869690,8.065721
62.700000,2.182540,1.875866,8.062751
62.733333,2.171472,1.882011,8.066130
62.766667,2.160385,1.888082,8.073258
62.800000,2.149298,1.894128,8.075982
62.833333,2.138091,1.899922,8.098755
62.866667,2.126953,1.905826,8.089225
62.900000,2.115888,1.911848,8.078877
62.933333,2.104807,1.917829,8.082792
62.966667,2.093653,1.923660,8.096366
63.000000,2.082435,1.929352,8.109013
63.033333,2.071247,1.935072,8.106858
63.066667,2.060090,1.940828,8.104085
63.100000,2.048923,1.946604,8.101689
63.133333,2.037660,1.952251,8.112382
63.166667,2.026435,1.958011,8.101829
63.200000,2.015251,1.963880,8.091718
63.233333,2.004023,1.969690,8.096646
63.266667,1.992751,1.975425,8.103202
63.300000,1.981424,1.981062,8.111739
63.333333,1.970085,1.986706,8.110703
63.366667,1.958738,1.992363,8.109149
63.400000,1.947415,1.998028,8.108913
63.433333,1.936098,2.003671,8.111326
63.466667,1.924757,2.009237,8.118633
63.500000,1.913394,2.014729,8.125432
63.533333,1.901949,2.020011,8.144323
63.566667,1.890517,2.025278,8.146286
63.600000,1.879199,2.030736,8.130194
63.633333,1.867917,2.036213,8.129358
63.666667,1.856632,2.041619,8.136405
63.700000,1.845309,2.046877,8.150593
63.733333,1.833987,2.052047,8.159706
63.766667,1.822701,2.057172,8.165461
63.800000,1.811486,2.062285,8.169191
63.833333,1.800408,2.067597,8.152753
63.866667,1.789355,2.072909,8.153498
63.900000,1.778356,2.078264,8.150781
63.933333,1.767406,2.083628,8.151424
63.966667,1.756508,2.088991,8.153155
64.000000,1.745651,2.094343,8.155785
64.033333,1.734839,2.099705,8.156186
64.066667,1.724113,2.105091,8.156502
64.100000,1.713497,2.110541,8.153221
64.133333,1.702978,2.116038,8.151270
64.166667,1.692510,2.121496,8.157461
64.200000,1.682065,2.126864,8.168563
